Ticker,Call,Date
VFC,Buy,2019-10-18
AXP,Buy,2019-10-18
JPM,Buy,2019-10-18
NOW,Buy,2019-10-18
C,Buy,2019-10-18
PG,Buy,2019-10-18
HAL,Negative Mention,2019-10-18
TXN,Negative Mention,2019-10-18
NFLX,Negative Mention,2019-10-18
CMG,Buy,2019-10-18
ABMD,Sell,2019-10-18
CAT,Positive Mention,2019-10-18
BUD,Positive Mention,2019-10-18
BYND,Sell,2019-10-18
WFC,Negative Mention,2019-10-18
TSLA,Negative Mention,2019-10-18
BAC,Negative Mention,2019-10-18
GS,Buy,2019-10-18
MSFT,Buy,2019-10-18
JNJ,Negative Mention,2019-10-18
TMO,Buy,2019-10-18
RING,Buy,2019-10-18
KMB,Buy,2019-10-18
UTX,Buy,2019-10-18
MS,Positive Mention,2019-10-18
AAPL,Buy,2019-10-21
HON,Buy,2019-10-21
NVDA,Buy,2019-10-21
D,Buy,2019-10-21
AMD,Buy,2019-10-21
TNDM,Buy,2019-10-21
ENDP,Negative Mention,2019-10-21
IONS,Negative Mention,2019-10-21
NET,Negative Mention,2019-10-21
DOV,Buy,2019-10-21
UNP,Buy,2019-10-21
SGEN,Buy,2019-10-21
MRK,Positive Mention,2019-10-21
LOGI,Buy,2019-10-22
BIIB,Buy,2019-10-22
D,Buy,2019-10-22
ED,Buy,2019-10-22
TEL,Buy,2019-10-22
IQ,Sell,2019-10-22
WRK,Negative Mention,2019-10-22
BMY,Buy,2019-10-22
HAS,Buy,2019-10-22
CNC,Buy,2019-10-22
MPLX,Sell,2019-10-22
DIS,Buy,2019-10-22
BYND,Sell,2019-10-22
MU,Positive Mention,2019-10-23
CAT,Buy,2019-10-23
TXN,Negative Mention,2019-10-23
EW,Buy,2019-10-23
SNAP,Buy,2019-10-23
CMG,Buy,2019-10-23
LMT,Sell,2019-10-23
UTX,Buy,2019-10-23
MDT,Buy,2019-10-23
CSX,Buy,2019-10-23
NVDA,Positive Mention,2019-10-23
AMRN,Buy,2019-10-23
WEC,Buy,2019-10-23
AAPL,Buy,2019-10-23
ABT,Buy,2019-10-23
NKE,Positive Mention,2019-10-23
EXAS,Buy,2019-10-23
BA,Positive Mention,2019-10-23
ISRG,Buy,2019-10-23
NKE,Buy,2019-10-24
VMW,Buy,2019-10-24
COUP,Positive Mention,2019-10-24
NOW,Buy,2019-10-24
ACB,Negative Mention,2019-10-24
MKC,Buy,2019-10-24
CMG,Buy,2019-10-24
COST,Buy,2019-10-24
CRM,Buy,2019-10-24
PEP,Buy,2019-10-24
WMT,Buy,2019-10-24
MSFT,Buy,2019-10-24
NVCR,Buy,2019-10-24
ADBE,Buy,2019-10-24
VOD,Sell,2019-10-24
PYPL,Buy,2019-10-24
F,Sell,2019-10-24
KO,Buy,2019-10-24
CAG,Sell,2019-10-24
MMM,Sell,2019-10-24
WORK,Negative Mention,2019-10-24
NET,Negative Mention,2019-10-24
TSLA,Buy,2019-10-24
LRCX,Buy,2019-10-24
ZS,Negative Mention,2019-10-24
CNC,Buy,2019-10-24
ZM,Negative Mention,2019-10-24
OKTA,Positive Mention,2019-10-24
AEP,Buy,2019-10-24
DOW,Buy,2019-10-24
SBUX,Buy,2019-10-24
GM,Sell,2019-10-25
XOM,Negative Mention,2019-10-25
CAT,Positive Mention,2019-10-25
JPM,Positive Mention,2019-10-25
TXN,Sell,2019-10-25
WBA,Sell,2019-10-25
CHWY,Sell,2019-10-25
AEP,Positive Mention,2019-10-25
HON,Buy,2019-10-25
CVX,Negative Mention,2019-10-25
SHOP,Buy,2019-10-25
AAPL,Buy,2019-10-25
MCHP,Sell,2019-10-25
EL,Buy,2019-10-25
AMD,Buy,2019-10-25
GTX,Sell,2019-10-25
T,Buy,2019-10-25
AAL,Buy,2019-10-25
MRK,Buy,2019-10-25
MA,Buy,2019-10-25
TACO,Sell,2019-10-25
PGR,Sell,2019-10-25
BMY,Buy,2019-10-25
NVDA,Buy,2019-10-25
TSN,Buy,2019-10-25
BYND,Sell,2019-10-25
GRUB,Sell,2019-10-25
REZI,Sell,2019-10-25
ALB,Negative Mention,2019-10-28
HSY,Sell,2019-10-28
V,Buy,2019-10-28
MSFT,Buy,2019-10-28
NLY,Sell,2019-10-28
PII,Positive Mention,2019-10-28
JPM,Buy,2019-10-28
CAT,Buy,2019-10-28
CSX,Buy,2019-10-28
VAC,Positive Mention,2019-10-28
CME,Buy,2019-10-28
ORCL,Positive Mention,2019-10-28
WGO,Positive Mention,2019-10-28
PPG,Buy,2019-10-28
BAC,Buy,2019-10-28
AMD,Buy,2019-10-28
IBM,Positive Mention,2019-10-28
MA,Buy,2019-10-28
T,Buy,2019-10-28
IRM,Buy,2019-10-28
UNP,Buy,2019-10-28
WEN,Buy,2019-10-28
VMW,Positive Mention,2019-10-28
INTC,Buy,2019-10-28
MDLZ,Buy,2019-10-28
DOW,Buy,2019-10-28
DE,Buy,2019-10-28
ITW,Buy,2019-10-28
RCL,Positive Mention,2019-10-28
BYND,Negative Mention,2019-10-29
BAX,Sell,2019-10-29
UBER,Negative Mention,2019-10-29
CONE,Buy,2019-10-29
CVS,Buy,2019-10-29
BB,Sell,2019-10-29
KEYS,Buy,2019-10-29
DDD,Sell,2019-10-29
LOPE,Sell,2019-10-29
TWTR,Buy,2019-10-29
ARWR,Buy,2019-10-29
ZBRA,Buy,2019-10-29
PFPT,Buy,2019-10-29
AMGN,Buy,2019-10-30
AAPL,Positive Mention,2019-10-30
TREX,Buy,2019-10-30
BMY,Buy,2019-10-30
MRVL,Buy,2019-10-30
PFE,Buy,2019-10-30
IDXX,Buy,2019-10-30
SPOT,Buy,2019-10-30
MRK,Buy,2019-10-30
SQ,Buy,2019-10-30
MGM,Buy,2019-10-30
FUN,Buy,2019-10-30
ABBV,Buy,2019-10-30
SIX,Sell,2019-10-30
WING,Buy,2019-10-30
CVA,Buy,2019-10-31
SBUX,Buy,2019-10-31
NVDA,Buy,2019-10-31
OSPN,Negative Mention,2019-10-31
CME,Buy,2019-10-31
GWPH,Positive Mention,2019-10-31
AMD,Buy,2019-10-31
OXY,Sell,2019-10-31
COLM,Buy,2019-10-31
WORK,Positive Mention,2019-10-31
AAPL,Buy,2019-10-31
OKTA,Buy,2019-10-31
XLNX,Negative Mention,2019-10-31
IIPR,Sell,2019-10-31
DHI,Buy,2019-11-01
ADBE,Buy,2019-11-01
PFPT,Buy,2019-11-01
KO,Positive Mention,2019-11-01
UBER,Negative Mention,2019-11-01
ABR,Sell,2019-11-01
EMR,Positive Mention,2019-11-01
SQ,Negative Mention,2019-11-01
SBUX,Buy,2019-11-01
CTLT,Negative Mention,2019-11-01
TMHC,Buy,2019-11-01
QCOM,Buy,2019-11-01
CRL,Buy,2019-11-01
TOL,Buy,2019-11-01
LEN,Buy,2019-11-01
MGA,Negative Mention,2019-11-01
DIS,Buy,2019-11-01
NOK,Sell,2019-11-01
CRWD,Negative Mention,2019-11-01
DXCM,Buy,2019-11-01
CVS,Buy,2019-11-01
FSLY,Sell,2019-11-01
WEN,Buy,2019-11-01
MRVL,Buy,2019-11-01
PTON,Negative Mention,2019-11-01
GRUB,Sell,2019-11-01
DE,Negative Mention,2019-11-04
RH,Positive Mention,2019-11-04
OKTA,Buy,2019-11-04
TREE,Buy,2019-11-04
W,Sell,2019-11-04
HUBS,Buy,2019-11-04
MCD,Buy,2019-11-04
SPWR,Positive Mention,2019-11-04
TWLO,Negative Mention,2019-11-04
UAA,Negative Mention,2019-11-04
STNG,Negative Mention,2019-11-04
PAA,Sell,2019-11-04
OKE,Buy,2019-11-04
ZS,Negative Mention,2019-11-04
BA,Positive Mention,2019-11-05
AEM,Buy,2019-11-05
FDX,Negative Mention,2019-11-05
DAL,Positive Mention,2019-11-05
MAR,Positive Mention,2019-11-05
AG,Sell,2019-11-05
CSX,Negative Mention,2019-11-05
TWLO,Positive Mention,2019-11-05
UNP,Negative Mention,2019-11-05
PTON,Sell,2019-11-05
SHAK,Negative Mention,2019-11-05
I,Negative Mention,2019-11-05
STZ,Positive Mention,2019-11-05
GOLD,Buy,2019-11-05
KR,Buy,2019-11-05
UAL,Buy,2019-11-05
UBER,Sell,2019-11-05
SWCH,Negative Mention,2019-11-06
WBA,Sell,2019-11-06
FTCH,Sell,2019-11-06
FHN,Buy,2019-11-06
HUM,Buy,2019-11-06
MSFT,Buy,2019-11-06
XRX,Buy,2019-11-06
USCR,Negative Mention,2019-11-06
ACB,Negative Mention,2019-11-06
NLY,Sell,2019-11-06
TIF,Positive Mention,2019-11-06
CONE,Buy,2019-11-06
KHC,Sell,2019-11-06
CVS,Buy,2019-11-06
KMI,Sell,2019-11-06
LHX,Buy,2019-11-06
ET,Sell,2019-11-07
QCOM,Buy,2019-11-07
AOBC,Sell,2019-11-07
NGG,Buy,2019-11-07
RL,Positive Mention,2019-11-07
PSTG,Sell,2019-11-07
SWKS,Buy,2019-11-07
SPCE,Sell,2019-11-07
VMW,Buy,2019-11-07
HD,Buy,2019-11-07
CONE,Buy,2019-11-07
BRX,Buy,2019-11-07
LOW,Buy,2019-11-07
MDB,Negative Mention,2019-11-07
AMD,Buy,2019-11-07
QRVO,Buy,2019-11-07
APLE,Buy,2019-11-07
JPM,Buy,2019-11-08
NKE,Buy,2019-11-08
EXC,Buy,2019-11-08
HD,Buy,2019-11-08
STLD,Sell,2019-11-08
BABA,Buy,2019-11-08
VSTO,Negative Mention,2019-11-08
TJX,Buy,2019-11-08
BURL,Buy,2019-11-08
NUE,Positive Mention,2019-11-08
LUV,Buy,2019-11-08
LSCC,Buy,2019-11-08
ROST,Buy,2019-11-08
BYND,Positive Mention,2019-11-08
SO,Buy,2019-11-08
DHR,Buy,2019-11-08
MA,Buy,2019-11-08
TSLA,Buy,2019-11-08
SBUX,Buy,2019-11-08
NVDA,Buy,2019-11-08
CMCSA,Buy,2019-11-08
WDAY,Buy,2019-11-08
DIS,Buy,2019-11-08
TMO,Buy,2019-11-08
MSFT,Buy,2019-11-08
ILMN,Positive Mention,2019-11-08
AAPL,Buy,2019-11-11
STT,Sell,2019-11-11
HPQ,Positive Mention,2019-11-11
CRSP,Negative Mention,2019-11-11
NCLH,Buy,2019-11-11
GE,Positive Mention,2019-11-11
WBA,Positive Mention,2019-11-11
GO,Buy,2019-11-11
MKTX,Buy,2019-11-11
BP,Sell,2019-11-11
BA,Positive Mention,2019-11-11
JPM,Buy,2019-11-11
CRL,Buy,2019-11-11
RVLV,Buy,2019-11-11
BIP,Sell,2019-11-11
ROK,Buy,2019-11-12
REAL,Hold,2019-11-12
AEM,Buy,2019-11-12
MU,Buy,2019-11-12
KL,Negative Mention,2019-11-12
ANET,Negative Mention,2019-11-12
PYPL,Buy,2019-11-12
INMD,Negative Mention,2019-11-12
DIS,Buy,2019-11-12
SMAR,Sell,2019-11-12
TSN,Buy,2019-11-12
AMKR,Negative Mention,2019-11-12
GOLD,Buy,2019-11-12
IEP,Negative Mention,2019-11-13
ABT,Buy,2019-11-13
PLNT,Buy,2019-11-13
KO,Buy,2019-11-13
SWKS,Buy,2019-11-13
HT,Buy,2019-11-13
AAPL,Buy,2019-11-13
DIS,Buy,2019-11-13
PTON,Negative Mention,2019-11-13
DHR,Buy,2019-11-13
MTD,Negative Mention,2019-11-13
ROKU,Buy,2019-11-14
TXN,Negative Mention,2019-11-14
NVS,Buy,2019-11-14
VIAB,Buy,2019-11-14
BMRN,Buy,2019-11-14
LCI,Sell,2019-11-14
CSCO,Negative Mention,2019-11-14
AAPL,Buy,2019-11-14
IDXX,Negative Mention,2019-11-14
PG,Buy,2019-11-14
AMD,Buy,2019-11-14
CVS,Buy,2019-11-14
WDAY,Negative Mention,2019-11-14
MDT,Buy,2019-11-15
JWN,Sell,2019-11-15
SJM,Negative Mention,2019-11-15
LPSN,Buy,2019-11-15
GPS,Sell,2019-11-15
UAA,Buy,2019-11-15
CVET,Buy,2019-11-15
TGT,Buy,2019-11-15
WMT,Positive Mention,2019-11-15
PVH,Buy,2019-11-15
TJX,Buy,2019-11-15
WGO,Positive Mention,2019-11-15
WFC,Buy,2019-11-15
CRON,Sell,2019-11-15
KMI,Sell,2019-11-15
DDOG,Positive Mention,2019-11-15
COST,Positive Mention,2019-11-15
KSS,Negative Mention,2019-11-15
SPLK,Positive Mention,2019-11-15
FL,Negative Mention,2019-11-15
HD,Buy,2019-11-15
CRM,Buy,2019-11-15
ROST,Buy,2019-11-15
M,Positive Mention,2019-11-15
LOW,Positive Mention,2019-11-15
GWPH,Negative Mention,2019-11-18
MPLX,Sell,2019-11-18
TWTR,Buy,2019-11-18
IRDM,Buy,2019-11-18
PSEC,Sell,2019-11-18
ZEN,Buy,2019-11-18
LEVI,Buy,2019-11-18
TPTX,Negative Mention,2019-11-18
SQ,Buy,2019-11-19
AMRN,Positive Mention,2019-11-19
KSS,Sell,2019-11-19
F,Negative Mention,2019-11-19
CSCO,Negative Mention,2019-11-19
CRM,Buy,2019-11-19
AAPL,Buy,2019-11-19
NVS,Buy,2019-11-19
RH,Buy,2019-11-19
AMT,Buy,2019-11-19
PCG,Sell,2019-11-19
BEP,Negative Mention,2019-11-19
LEVI,Positive Mention,2019-11-19
NVDA,Buy,2019-11-19
CRM,Buy,2019-11-20
LHX,Buy,2019-11-20
TGT,Buy,2019-11-20
T,Positive Mention,2019-11-20
D,Buy,2019-11-20
SO,Negative Mention,2019-11-20
KSS,Negative Mention,2019-11-20
ED,Buy,2019-11-20
INTU,Buy,2019-11-20
OKTA,Buy,2019-11-20
IPHI,Buy,2019-11-20
TJX,Buy,2019-11-20
MET,Sell,2019-11-20
TWST,Negative Mention,2019-11-20
NVDA,Buy,2019-11-20
GVA,Sell,2019-11-20
ROST,Buy,2019-11-20
DUK,Positive Mention,2019-11-20
LOW,Positive Mention,2019-11-20
PD,Buy,2019-11-20
WMT,Buy,2019-11-20
URBN,Negative Mention,2019-11-20
SQ,Buy,2019-11-20
HD,Negative Mention,2019-11-20
GRUB,Negative Mention,2019-11-21
CGC,Sell,2019-11-21
NOK,Sell,2019-11-21
CRON,Sell,2019-11-21
UAL,Buy,2019-11-21
ALXN,Negative Mention,2019-11-21
PLUG,Positive Mention,2019-11-21
AMD,Buy,2019-11-21
LULU,Buy,2019-11-21
AAPL,Buy,2019-11-21
FHN,Buy,2019-11-21
TLRY,Sell,2019-11-21
ESPR,Positive Mention,2019-11-21
ABBV,Buy,2019-11-21
BA,Positive Mention,2019-11-21
ALRM,Sell,2019-11-21
DLTR,Positive Mention,2019-11-22
TSLA,Negative Mention,2019-11-22
PVH,Buy,2019-11-22
DE,Buy,2019-11-22
SBUX,Buy,2019-11-22
BURL,Positive Mention,2019-11-22
ADI,Buy,2019-11-22
PANW,Buy,2019-11-22
NTES,Negative Mention,2019-11-22
DNKN,Negative Mention,2019-11-22
MRVL,Buy,2019-11-22
ULTA,Buy,2019-11-22
DELL,Negative Mention,2019-11-22
HRL,Buy,2019-11-22
CDNA,Sell,2019-11-22
CLX,Buy,2019-11-22
BBY,Positive Mention,2019-11-22
DKS,Positive Mention,2019-11-22
LRCX,Negative Mention,2019-11-22
HPQ,Negative Mention,2019-11-22
VMW,Buy,2019-11-22
FIVN,Buy,2019-11-22
KURA,Positive Mention,2019-11-22
CPRT,Buy,2019-11-25
SONO,Negative Mention,2019-11-25
ESTC,Sell,2019-11-25
JWN,Buy,2019-11-25
COST,Buy,2019-11-25
TAP,Sell,2019-11-25
UBER,Positive Mention,2019-11-25
FL,Buy,2019-11-25
AYX,Buy,2019-11-25
PVH,Buy,2019-11-25
BMY,Buy,2019-11-25
PVTL,Sell,2019-11-25
CARG,Buy,2019-11-25
SCHW,Buy,2019-11-25
ADSK,Buy,2019-11-26
SNPS,Buy,2019-11-26
ARWR,Negative Mention,2019-11-26
DKS,Positive Mention,2019-11-26
FDX,Buy,2019-11-26
CNC,Buy,2019-11-26
GO,Buy,2019-11-26
AEM,Buy,2019-11-26
BBY,Positive Mention,2019-11-26
UNH,Buy,2019-11-26
LMT,Buy,2019-12-02
EHTH,Buy,2019-12-02
CYBR,Buy,2019-12-02
ROKU,Negative Mention,2019-12-02
BA,Negative Mention,2019-12-02
ABMD,Buy,2019-12-02
JPM,Buy,2019-12-02
UNH,Buy,2019-12-02
BIIB,Negative Mention,2019-12-02
TGNA,Sell,2019-12-02
CAT,Negative Mention,2019-12-02
NOC,Positive Mention,2019-12-02
AMGN,Buy,2019-12-02
PPG,Buy,2019-12-03
NVCR,Buy,2019-12-03
DOCU,Buy,2019-12-03
CRM,Buy,2019-12-03
LEN,Buy,2019-12-03
SQ,Buy,2019-12-03
MO,Sell,2019-12-03
Z,Positive Mention,2019-12-03
IIPR,Sell,2019-12-03
COUP,Buy,2019-12-03
FDX,Positive Mention,2019-12-04
RCEL,Buy,2019-12-04
BAC,Positive Mention,2019-12-04
KLAC,Buy,2019-12-04
LEN,Buy,2019-12-04
JPM,Positive Mention,2019-12-04
AMD,Buy,2019-12-04
COO,Positive Mention,2019-12-04
LGIH,Positive Mention,2019-12-04
VTR,Sell,2019-12-04
TWTR,Negative Mention,2019-12-04
ADBE,Buy,2019-12-04
AVGO,Buy,2019-12-04
CRM,Buy,2019-12-04
PLUG,Negative Mention,2019-12-04
MAT,Buy,2019-12-04
DE,Positive Mention,2019-12-04
WMT,Positive Mention,2019-12-05
RH,Buy,2019-12-05
MRVL,Buy,2019-12-05
CMG,Buy,2019-12-05
NOW,Buy,2019-12-05
VLY,Buy,2019-12-05
TSM,Positive Mention,2019-12-05
DLTR,Negative Mention,2019-12-05
NVDA,Buy,2019-12-05
FIVE,Buy,2019-12-05
M,Sell,2019-12-05
GLOP,Sell,2019-12-05
WEN,Buy,2019-12-05
BBBY,Buy,2019-12-05
HD,Negative Mention,2019-12-05
TGT,Positive Mention,2019-12-05
KSS,Sell,2019-12-05
BB,Sell,2019-12-06
NTRA,Buy,2019-12-06
AWR,Buy,2019-12-06
OLLI,Positive Mention,2019-12-06
GO,Buy,2019-12-06
CNC,Buy,2019-12-06
AVGO,Buy,2019-12-06
SFIX,Negative Mention,2019-12-06
INCY,Buy,2019-12-06
COST,Buy,2019-12-06
TSLA,Buy,2019-12-06
ADBE,Buy,2019-12-06
MDB,Negative Mention,2019-12-06
BAC,Buy,2019-12-06
BOOT,Buy,2019-12-06
ORCL,Positive Mention,2019-12-06
QD,Sell,2019-12-06
CHWY,Negative Mention,2019-12-06
LULU,Buy,2019-12-06
TJX,Positive Mention,2019-12-06
SPGI,Buy,2019-12-06
FIT,Sell,2019-12-09
AAPL,Buy,2019-12-09
EXEL,Buy,2019-12-09
WSM,Buy,2019-12-09
TDOC,Positive Mention,2019-12-09
RVLV,Buy,2019-12-09
KSS,Sell,2019-12-09
COST,Buy,2019-12-09
K,Negative Mention,2019-12-09
NTNX,Buy,2019-12-09
AMD,Buy,2019-12-09
TGT,Buy,2019-12-09
PEP,Buy,2019-12-09
WYNN,Negative Mention,2019-12-09
TJX,Buy,2019-12-09
WMT,Buy,2019-12-09
RH,Buy,2019-12-09
IRM,Buy,2019-12-09
HOME,Sell,2019-12-09
M,Sell,2019-12-09
JWN,Sell,2019-12-09
BSX,Buy,2019-12-10
QCOM,Buy,2019-12-10
MDXG,Sell,2019-12-10
ENPH,Negative Mention,2019-12-10
HD,Buy,2019-12-10
QRVO,Buy,2019-12-10
AMRN,Buy,2019-12-10
ZUO,Sell,2019-12-10
ZNGA,Negative Mention,2019-12-10
UAL,Buy,2019-12-10
GWPH,Positive Mention,2019-12-10
AAL,Buy,2019-12-10
WDC,Positive Mention,2019-12-10
JBLU,Sell,2019-12-10
OUT,Sell,2019-12-10
EPD,Negative Mention,2019-12-10
MDT,Buy,2019-12-10
SWKS,Buy,2019-12-10
YETI,Buy,2019-12-10
EXTR,Buy,2019-12-10
ATVI,Buy,2019-12-10
MRVL,Buy,2019-12-10
PANW,Buy,2019-12-11
COST,Buy,2019-12-11
ACN,Buy,2019-12-11
HD,Buy,2019-12-11
TTD,Buy,2019-12-11
CSCO,Buy,2019-12-11
VMW,Buy,2019-12-11
LMT,Buy,2019-12-11
TOL,Buy,2019-12-11
SNPS,Buy,2019-12-11
WELL,Sell,2019-12-11
TSLA,Buy,2019-12-11
AIMT,Buy,2019-12-11
CARA,Sell,2019-12-11
CTSH,Sell,2019-12-11
NFLX,Negative Mention,2019-12-11
FDX,Negative Mention,2019-12-12
CVX,Buy,2019-12-12
V,Buy,2019-12-12
AXP,Buy,2019-12-12
NVDA,Buy,2019-12-12
MRVL,Buy,2019-12-12
GS,Buy,2019-12-12
SBUX,Buy,2019-12-12
AYX,Negative Mention,2019-12-12
LVS,Negative Mention,2019-12-12
NEWR,Buy,2019-12-12
SLB,Buy,2019-12-12
OXY,Sell,2019-12-12
DLTR,Buy,2019-12-12
GOOS,Negative Mention,2019-12-12
SWKS,Buy,2019-12-12
RING,Buy,2019-12-12
AVGO,Buy,2019-12-12
ADBE,Buy,2019-12-12
HON,Negative Mention,2019-12-12
MAT,Buy,2019-12-12
UNP,Buy,2019-12-12
JPM,Buy,2019-12-12
AAPL,Buy,2019-12-12
CAT,Negative Mention,2019-12-12
MA,Buy,2019-12-12
VTR,Negative Mention,2019-12-13
GCI,Sell,2019-12-13
WGO,Positive Mention,2019-12-13
HON,Buy,2019-12-13
DRI,Buy,2019-12-13
COST,Buy,2019-12-13
CAG,Buy,2019-12-13
CNC,Buy,2019-12-13
KMX,Positive Mention,2019-12-13
FDX,Negative Mention,2019-12-13
NKE,Buy,2019-12-13
UTX,Buy,2019-12-13
MU,Buy,2019-12-13
CTAS,Buy,2019-12-13
PEP,Buy,2019-12-13
PAYX,Buy,2019-12-13
GIS,Negative Mention,2019-12-13
BRK.B,Buy,2019-12-13
TXT,Sell,2019-12-13
PLAN,Buy,2019-12-13
DUK,Buy,2019-12-13
BILL,Buy,2019-12-16
DXCM,Buy,2019-12-16
LVGO,Buy,2019-12-16
KSS,Positive Mention,2019-12-16
SPGI,Buy,2019-12-16
TXN,Buy,2019-12-16
M,Positive Mention,2019-12-16
AMD,Buy,2019-12-16
MA,Buy,2019-12-16
NVDA,Buy,2019-12-16
BA,Negative Mention,2019-12-16
SLB,Buy,2019-12-16
FNKO,Negative Mention,2019-12-16
MAT,Buy,2019-12-16
V,Buy,2019-12-16
SWKS,Buy,2019-12-16
LSCC,Buy,2019-12-16
SPLK,Buy,2019-12-16
JPM,Buy,2019-12-16
BMY,Buy,2019-12-16
HD,Buy,2019-12-17
GE,Buy,2019-12-17
NFLX,Buy,2019-12-17
WVE,Sell,2019-12-17
LLY,Buy,2019-12-17
SHOP,Buy,2019-12-17
F,Sell,2019-12-17
AAPL,Buy,2019-12-17
PYPL,Buy,2019-12-17
RTN,Buy,2019-12-17
SHLX,Positive Mention,2019-12-17
DE,Buy,2019-12-17
TSLA,Buy,2019-12-17
CAT,Buy,2019-12-17
BA,Buy,2019-12-17
LRCX,Buy,2019-12-18
CSCO,Buy,2019-12-18
FDX,Sell,2019-12-18
QCOM,Buy,2019-12-18
LVS,Buy,2019-12-18
MSFT,Buy,2019-12-18
GRUB,Sell,2019-12-18
NFLX,Buy,2019-12-18
VRSN,Buy,2019-12-18
TSM,Positive Mention,2019-12-18
SIRI,Buy,2019-12-18
INSG,Sell,2019-12-18
WMT,Buy,2019-12-18
NVDA,Buy,2019-12-18
TSLA,Buy,2019-12-18
MKTX,Buy,2019-12-18
KSS,Negative Mention,2019-12-18
T,Buy,2019-12-18
M,Negative Mention,2019-12-18
AAPL,Buy,2019-12-18
TSN,Positive Mention,2019-12-18
WYNN,Buy,2019-12-18
VOD,Sell,2019-12-18
HD,Buy,2019-12-18
AMD,Buy,2019-12-19
AMT,Buy,2019-12-19
UNFI,Sell,2019-12-19
RVLV,Buy,2019-12-19
SRE,Buy,2019-12-19
NVDA,Buy,2019-12-19
IDXX,Negative Mention,2019-12-19
ABBV,Buy,2019-12-19
LEVI,Buy,2019-12-19
KTB,Buy,2019-12-19
PCG,Sell,2019-12-19
CMG,Buy,2019-12-19
ZM,Sell,2019-12-19
MASI,Buy,2019-12-19
DRI,Negative Mention,2019-12-19
WDC,Buy,2019-12-19
UBER,Positive Mention,2019-12-19
MU,Buy,2019-12-19
EBS,Buy,2019-12-19
CRWD,Sell,2019-12-19
PINS,Sell,2019-12-19
STWD,Buy,2019-12-19
LYFT,Buy,2019-12-19
RAD,Buy,2019-12-19
CAG,Buy,2019-12-19
JKHY,Positive Mention,2019-12-20
ARWR,Positive Mention,2019-12-20
ALLK,Sell,2019-12-20
AAPL,Buy,2019-12-20
INMD,Positive Mention,2019-12-20
DBX,Negative Mention,2019-12-20
TSLA,Buy,2019-12-20
MSFT,Buy,2019-12-20
AYX,Buy,2019-12-20
BA,Negative Mention,2019-12-20
EPD,Buy,2019-12-20
PAYX,Buy,2019-12-20
BOX,Negative Mention,2019-12-20
AIG,Buy,2019-12-20
MA,Buy,2019-12-20
GBT,Buy,2019-12-20
BBBY,Positive Mention,2020-01-03
LEN,Buy,2020-01-03
WBA,Sell,2020-01-03
BP,Buy,2020-01-03
AAPL,Buy,2020-01-03
BA,Negative Mention,2020-01-03
STZ,Negative Mention,2020-01-03
USB,Buy,2020-01-03
LRCX,Buy,2020-01-03
SLB,Buy,2020-01-03
SHAK,Positive Mention,2020-01-03
CVS,Buy,2020-01-03
CMG,Buy,2020-01-03
DIS,Buy,2020-01-03
BABA,Buy,2020-01-03
WEN,Buy,2020-01-03
LK,Negative Mention,2020-01-03
CRWD,Buy,2020-01-03
V,Buy,2020-01-03
KLAC,Buy,2020-01-03
CGC,Negative Mention,2020-01-03
KBH,Buy,2020-01-03
NKE,Buy,2020-01-03
AGNC,Negative Mention,2020-01-03
AXP,Buy,2020-01-03
SBUX,Buy,2020-01-03
COST,Buy,2020-01-03
AMD,Buy,2020-01-03
JPM,Buy,2020-01-03
MSFT,Buy,2020-01-03
PG,Buy,2020-01-03
HD,Buy,2020-01-03
GS,Buy,2020-01-03
TGT,Buy,2020-01-03
ED,Buy,2020-01-06
PLNT,Buy,2020-01-06
TSLA,Buy,2020-01-06
SNAP,Positive Mention,2020-01-06
SLB,Buy,2020-01-06
MKTX,Buy,2020-01-06
NTRA,Buy,2020-01-06
JWN,Buy,2020-01-06
T,Buy,2020-01-06
ROKU,Positive Mention,2020-01-06
AEP,Buy,2020-01-06
AMRN,Buy,2020-01-06
LHX,Buy,2020-01-06
PXD,Buy,2020-01-06
CRWD,Buy,2020-01-06
NOK,Positive Mention,2020-01-06
KSS,Buy,2020-01-06
ENPH,Negative Mention,2020-01-06
GOLD,Buy,2020-01-06
GLD,Buy,2020-01-06
D,Buy,2020-01-06
AMD,Positive Mention,2020-01-07
NIO,Sell,2020-01-07
CHWY,Buy,2020-01-07
MAT,Buy,2020-01-07
COLM,Buy,2020-01-07
TSLA,Buy,2020-01-07
MCHP,Positive Mention,2020-01-07
BABA,Buy,2020-01-07
ISEE,Positive Mention,2020-01-07
NKE,Buy,2020-01-07
UAA,Negative Mention,2020-01-07
AMT,Buy,2020-01-07
UBER,Negative Mention,2020-01-08
KRTX,Negative Mention,2020-01-08
CLDR,Positive Mention,2020-01-08
BABA,Buy,2020-01-08
AXP,Buy,2020-01-08
TSLA,Buy,2020-01-08
LEN,Buy,2020-01-08
M,Positive Mention,2020-01-08
CLB,Negative Mention,2020-01-08
TDOC,Buy,2020-01-08
TWTR,Buy,2020-01-08
AAPL,Buy,2020-01-08
ADP,Buy,2020-01-08
NET,Sell,2020-01-08
CVET,Negative Mention,2020-01-08
APLS,Negative Mention,2020-01-08
SE,Sell,2020-01-08
PETQ,Negative Mention,2020-01-08
CHWY,Buy,2020-01-08
VEEV,Buy,2020-01-08
STZ,Buy,2020-01-08
ELAN,Buy,2020-01-08
PINS,Negative Mention,2020-01-08
